kayit_ay,tarif_sayisi,takipci,takip,sehir,profil_id
111.0,5.0,13.0,19.0,,104679
126.0,7.0,3.0,4.0,sakarya,176459
133.0,8.0,19.0,5.0,ankara,176460
89.0,229.0,2388.0,3.0,i̇stanbul,104682
78.0,23.0,43.0,29.0,i̇zmi̇r,104683
119.0,6.0,1.0,0.0,i̇stanbul,176461
85.0,18.0,19.0,16.0,adana,104685
126.0,18.0,20.0,5.0,i̇zmi̇r,176462
102.0,44.0,226.0,90.0,iğdir,104687
79.0,11.0,194.0,1054.0,i̇zmi̇r,104688
114.0,20.0,21.0,15.0,mersi̇n,176463
119.0,53.0,140.0,29.0,elaziğ,176464
89.0,24.0,52.0,73.0,i̇stanbul,104691
104.0,84.0,50.0,18.0,elaziğ,176465
121.0,8.0,4.0,6.0,,176466
121.0,56.0,18.0,6.0,,104694
80.0,9.0,9.0,5.0,hatay,176467
82.0,125.0,129.0,7.0,i̇zmi̇r,104696
115.0,14.0,13.0,3.0,i̇stanbul,104697
128.0,17.0,11.0,7.0,i̇stanbul,176468
96.0,6.0,5.0,1.0,yurtdişi,104699
121.0,36.0,55.0,6.0,,176469
119.0,140.0,192.0,7.0,yozgat,176470
86.0,4.0,4.0,7.0,i̇stanbul,104702
115.0,6.0,13.0,14.0,yurtdişi,176471
86.0,90.0,124.0,15.0,yurtdişi,104704
117.0,1.0,2.0,3.0,bursa,176472
105.0,15.0,9.0,22.0,kayseri̇,104706
83.0,29.0,32.0,21.0,,176473
80.0,28.0,76.0,56.0,eski̇şehi̇r,104708
89.0,96.0,51.0,3.0,,104709
91.0,54.0,1580.0,1516.0,i̇stanbul,104710
112.0,68.0,154.0,28.0,trabzon,176474
92.0,1.0,1.0,0.0,,176475
108.0,30.0,24.0,4.0,,104713
112.0,213.0,1543.0,3.0,yurtdişi,176476
121.0,39.0,28.0,22.0,,104715
97.0,35.0,41.0,15.0,kütahya,104716
113.0,18.0,50.0,15.0,,104717
111.0,4.0,17.0,26.0,i̇stanbul,176477
94.0,16.0,14.0,3.0,bursa,104719
92.0,9.0,10.0,0.0,kocaeli̇,104720
126.0,67.0,140.0,55.0,ri̇ze,104721
92.0,19.0,1129.0,3.0,,104722
139.0,12.0,3.0,0.0,,176478
89.0,14.0,29.0,5.0,,176479
82.0,43.0,61.0,5.0,şanliurfa,104725
92.0,11.0,30.0,17.0,muğla,104726
91.0,104.0,159.0,0.0,osmani̇ye,104727
125.0,111.0,138.0,21.0,antalya,176480
119.0,8.0,24.0,18.0,,176481
126.0,30.0,32.0,4.0,çorum,104730
119.0,26.0,69.0,42.0,yurtdişi,104731
131.0,40.0,91.0,24.0,kirşehi̇r,176482
84.0,7.0,6.0,0.0,,104733
102.0,162.0,474.0,5.0,trabzon,104734
101.0,9.0,12.0,12.0,adana,176483
114.0,40.0,76.0,50.0,trabzon,176484
105.0,34.0,388.0,85.0,yurtdişi,176485
85.0,38.0,188.0,407.0,antalya,104738
84.0,35.0,16.0,6.0,i̇stanbul,104739
90.0,94.0,101.0,14.0,yurtdişi,104740
112.0,12.0,23.0,16.0,,176486
135.0,91.0,147.0,4.0,antalya,176487
84.0,34.0,18.0,3.0,kocaeli̇,104743
108.0,204.0,243.0,9.0,i̇zmi̇r,104744
119.0,22.0,23.0,13.0,mani̇sa,104745
118.0,77.0,85.0,22.0,gazi̇antep,104746
85.0,21.0,17.0,25.0,i̇stanbul,176488
102.0,15.0,20.0,38.0,kahramanmaraş,104748
98.0,2.0,11.0,37.0,,176489
157.0,215.0,1759.0,31.0,i̇stanbul,176490
97.0,57.0,80.0,57.0,di̇yarbakir,176491
94.0,13.0,12.0,5.0,,104752
122.0,24.0,16.0,9.0,i̇stanbul,104753
123.0,5.0,10.0,31.0,,176492
109.0,16.0,8.0,0.0,,176493
120.0,42.0,61.0,30.0,,104756
84.0,72.0,90.0,21.0,i̇stanbul,104757
126.0,11.0,19.0,80.0,gi̇resun,104758
109.0,9.0,8.0,3.0,ankara,176494
110.0,13.0,17.0,23.0,,104760
132.0,11.0,10.0,3.0,,176495
89.0,3.0,2.0,6.0,,104762
96.0,35.0,65.0,3.0,,176496
144.0,14.0,21.0,1.0,i̇stanbul,176497
96.0,7.0,7.0,4.0,,104765
111.0,2.0,0.0,1.0,i̇stanbul,176498
122.0,11.0,20.0,15.0,i̇stanbul,176499
132.0,278.0,703.0,9.0,konya,176500
106.0,2.0,2.0,5.0,,176501
93.0,33.0,63.0,11.0,tokat,104770
97.0,9.0,19.0,13.0,,176502
87.0,41.0,44.0,5.0,adana,104772
87.0,17.0,30.0,12.0,antalya,104773
122.0,59.0,38.0,16.0,,104774
122.0,37.0,36.0,4.0,,176503
111.0,48.0,82.0,15.0,,176504
88.0,3.0,12.0,41.0,mani̇sa,176505
146.0,30.0,34.0,4.0,ankara,104778
102.0,5.0,20.0,4.0,i̇zmi̇r,176506
89.0,76.0,357.0,444.0,,104780
116.0,68.0,281.0,8.0,i̇stanbul,176507
87.0,26.0,19.0,2.0,,104782
87.0,21.0,105.0,265.0,i̇stanbul,104783
96.0,23.0,32.0,3.0,kayseri̇,104784
89.0,42.0,153.0,37.0,,104785
87.0,10.0,155.0,413.0,,104786
123.0,109.0,147.0,72.0,konya,104787
89.0,184.0,1084.0,39.0,i̇stanbul,104788
104.0,120.0,260.0,2.0,i̇stanbul,176508
101.0,2.0,37.0,0.0,,176509
111.0,55.0,313.0,14.0,i̇stanbul,104791
99.0,198.0,74.0,1.0,,104792
89.0,14.0,9.0,9.0,,176510
90.0,27.0,151.0,250.0,gazi̇antep,176511
90.0,14.0,22.0,11.0,eski̇şehi̇r,104795
94.0,82.0,182.0,283.0,si̇vas,104796
89.0,22.0,32.0,38.0,muğla,176512
115.0,10.0,18.0,17.0,i̇stanbul,104798
100.0,24.0,77.0,14.0,,104799
102.0,10.0,14.0,6.0,ankara,176513
101.0,20.0,55.0,65.0,i̇stanbul,104801
81.0,116.0,86.0,7.0,,176514
114.0,1.0,0.0,1.0,i̇zmi̇r,176515
92.0,33.0,104.0,23.0,erzurum,176516
131.0,73.0,67.0,1.0,bursa,176517
115.0,33.0,65.0,1.0,mersi̇n,176518
116.0,21.0,14.0,17.0,i̇stanbul,104807
101.0,20.0,8.0,3.0,,176519
112.0,18.0,27.0,10.0,mani̇sa,176520
101.0,38.0,44.0,7.0,malatya,104810
96.0,8.0,1.0,0.0,,104811
103.0,15.0,12.0,6.0,hatay,104812
108.0,54.0,590.0,6.0,yozgat,104813
97.0,34.0,26.0,25.0,,176521
90.0,2.0,9.0,16.0,kayseri̇,176522
100.0,1.0,0.0,2.0,,176523
92.0,52.0,3378.0,16072.0,malatya,104817
96.0,16.0,40.0,35.0,antalya,104818
90.0,8.0,8.0,0.0,,104819
90.0,30.0,86.0,13.0,,176524
90.0,4.0,10.0,4.0,,104821
99.0,16.0,23.0,42.0,,104822
92.0,1.0,26.0,42.0,,176525
93.0,20.0,13.0,9.0,kayseri̇,176526
90.0,24.0,37.0,15.0,i̇stanbul,104825
103.0,8.0,14.0,3.0,i̇stanbul,176527
109.0,115.0,197.0,0.0,i̇stanbul,104827
127.0,67.0,114.0,14.0,,176528
113.0,5.0,1.0,2.0,ankara,176529
123.0,19.0,27.0,2.0,i̇stanbul,176530
99.0,4.0,1.0,2.0,gümüşhane,104831
93.0,7.0,7.0,7.0,bursa,104832
116.0,63.0,94.0,22.0,i̇stanbul,176531
113.0,210.0,3032.0,1435.0,malatya,104834
114.0,42.0,68.0,68.0,çanakkale,104835
115.0,15.0,17.0,8.0,yozgat,104836
91.0,22.0,18.0,0.0,,104837
117.0,56.0,96.0,9.0,i̇zmi̇r,104838
95.0,123.0,132.0,56.0,edi̇rne,104839
98.0,5.0,3.0,2.0,artvi̇n,176532
95.0,12.0,170.0,62.0,ankara,104841
113.0,127.0,173.0,23.0,i̇zmi̇r,104842
92.0,49.0,94.0,72.0,yozgat,104843
97.0,34.0,19.0,2.0,,104844
94.0,14.0,14.0,23.0,i̇stanbul,104845
92.0,16.0,8.0,10.0,i̇stanbul,104846
92.0,15.0,60.0,5.0,,104847
94.0,91.0,290.0,51.0,antalya,104848
93.0,4.0,2.0,5.0,,176533
93.0,12.0,8.0,0.0,i̇zmi̇r,176534
119.0,167.0,4731.0,70.0,tokat,104851
98.0,27.0,23.0,9.0,i̇stanbul,104852
131.0,9.0,8.0,12.0,,176535
96.0,86.0,160.0,18.0,i̇stanbul,104854
97.0,16.0,68.0,0.0,i̇stanbul,176536
94.0,6.0,8.0,1.0,i̇stanbul,104856
103.0,48.0,184.0,10.0,kayseri̇,104857
129.0,3.0,2.0,3.0,,176537
99.0,28.0,338.0,366.0,i̇stanbul,104859
100.0,23.0,64.0,12.0,i̇stanbul,104860
96.0,31.0,127.0,107.0,bursa,104861
124.0,16.0,17.0,12.0,,176538
126.0,9.0,11.0,15.0,teki̇rdağ,104863
99.0,13.0,22.0,23.0,i̇stanbul,176539
118.0,34.0,90.0,64.0,hatay,104865
119.0,32.0,18.0,0.0,,104866
111.0,144.0,243.0,29.0,yurtdişi,176540
137.0,63.0,84.0,33.0,i̇stanbul,104868
98.0,2.0,1.0,7.0,,104869
96.0,111.0,110.0,52.0,tokat,104870
112.0,39.0,43.0,28.0,i̇stanbul,176541
103.0,2.0,2.0,8.0,bi̇ngöl,176542
107.0,227.0,1311.0,20.0,,176543
95.0,2.0,1.0,0.0,çorum,104874
97.0,4.0,24.0,21.0,gazi̇antep,104875
100.0,52.0,91.0,60.0,adana,176544
116.0,15.0,7.0,10.0,,104877
111.0,9.0,0.0,4.0,çanakkale,104878
96.0,57.0,120.0,11.0,i̇zmi̇r,104879
124.0,1.0,2.0,0.0,i̇stanbul,104880
96.0,5.0,4.0,3.0,,104881
107.0,13.0,25.0,3.0,yurtdişi,176545
124.0,21.0,12.0,0.0,aydin,176546
100.0,2.0,0.0,0.0,,176547
99.0,1.0,7.0,10.0,,104885
104.0,135.0,124.0,4.0,hatay,104886
103.0,39.0,104.0,8.0,bi̇leci̇k,176548
108.0,4.0,2.0,3.0,yurtdişi,176549
98.0,11.0,18.0,15.0,yurtdişi,104889
98.0,44.0,108.0,16.0,,176550
123.0,213.0,658.0,241.0,yurtdişi,104891
102.0,71.0,77.0,2.0,yurtdişi,104892
115.0,33.0,30.0,1.0,,176551
135.0,135.0,7265.0,18.0,konya,176552
117.0,32.0,59.0,15.0,trabzon,176553
108.0,10.0,16.0,4.0,kayseri̇,104896
123.0,89.0,71.0,8.0,,176554
99.0,1.0,0.0,2.0,,104898
115.0,20.0,23.0,0.0,muğla,104899
121.0,24.0,20.0,6.0,,176555
103.0,3.0,1.0,0.0,eski̇şehi̇r,176556
102.0,157.0,742.0,15.0,,176557
99.0,99.0,61.0,0.0,kirşehi̇r,104903
124.0,46.0,604.0,115.0,i̇stanbul,104904
120.0,11.0,3.0,5.0,i̇stanbul,104905
124.0,78.0,119.0,27.0,deni̇zli̇,104906
99.0,3.0,3.0,0.0,,104907
112.0,4.0,2.0,2.0,i̇stanbul,104908
119.0,8.0,4.0,1.0,,104909
102.0,42.0,50.0,2.0,,104910
101.0,28.0,17.0,13.0,,176558
100.0,5.0,4.0,2.0,,104912
99.0,90.0,58.0,5.0,deni̇zli̇,104913
116.0,51.0,4096.0,42.0,i̇stanbul,104914
106.0,148.0,433.0,7.0,si̇i̇rt,104915
99.0,62.0,81.0,69.0,aydin,104916
110.0,3.0,4.0,9.0,,104917
142.0,36.0,156.0,29.0,aksaray,104918
101.0,161.0,136.0,71.0,i̇zmi̇r,176559
99.0,8.0,6.0,6.0,i̇zmi̇r,176560
115.0,3.0,3.0,1.0,,176561
110.0,54.0,78.0,93.0,ankara,104922
132.0,94.0,505.0,87.0,yurtdişi,176562
111.0,19.0,6.0,1.0,,176563
123.0,6.0,38.0,54.0,i̇stanbul,176564
100.0,5.0,21.0,23.0,bi̇leci̇k,104926
110.0,114.0,207.0,0.0,,104927
103.0,28.0,77.0,105.0,,104928
114.0,9.0,11.0,62.0,gi̇resun,176565
108.0,24.0,10.0,11.0,yurtdişi,104930
111.0,32.0,49.0,37.0,si̇vas,104931
111.0,18.0,13.0,17.0,,104932
104.0,24.0,30.0,5.0,,176566
115.0,45.0,41.0,32.0,bursa,176567
104.0,22.0,21.0,1.0,i̇stanbul,104935
123.0,12.0,17.0,8.0,i̇stanbul,176568
113.0,13.0,6.0,3.0,,176569
104.0,28.0,19.0,12.0,,104938
123.0,125.0,243.0,119.0,mersi̇n,176570
103.0,37.0,26.0,34.0,bi̇leci̇k,104940
101.0,32.0,43.0,0.0,antalya,176571
107.0,66.0,110.0,39.0,yurtdişi,104942
103.0,30.0,82.0,33.0,malatya,104943
123.0,1.0,3.0,40.0,,104944
152.0,6.0,2.0,2.0,i̇stanbul,176572
114.0,37.0,247.0,33.0,hatay,104946
107.0,2.0,3.0,8.0,i̇zmi̇r,176573
123.0,16.0,12.0,13.0,,104948
119.0,13.0,98.0,140.0,i̇stanbul,176574
113.0,117.0,847.0,6.0,i̇zmi̇r,104950
149.0,67.0,219.0,7.0,i̇stanbul,176575
107.0,6.0,9.0,0.0,,104952
110.0,83.0,356.0,276.0,i̇stanbul,104953
140.0,14.0,9.0,1.0,,104954
133.0,174.0,441.0,11.0,,176576
108.0,92.0,1116.0,48.0,i̇zmi̇r,176577
102.0,148.0,336.0,36.0,elaziğ,104957
113.0,28.0,13.0,0.0,bursa,176578
117.0,148.0,129.0,32.0,ri̇ze,104959
103.0,111.0,138.0,15.0,,104960
107.0,124.0,362.0,27.0,adana,104961
105.0,9.0,20.0,118.0,,104962
120.0,3.0,0.0,0.0,,176579
123.0,277.0,419.0,70.0,i̇stanbul,104964
108.0,3.0,5.0,17.0,,104965
124.0,16.0,9.0,9.0,,176580
129.0,14.0,5.0,5.0,,104967
122.0,9.0,3.0,5.0,i̇stanbul,176581
114.0,206.0,891.0,3.0,i̇stanbul,104969
125.0,102.0,88.0,42.0,konya,104970
134.0,65.0,94.0,7.0,afyon,104971
113.0,98.0,3368.0,3.0,,104972
133.0,29.0,23.0,5.0,konya,104973
105.0,61.0,141.0,3.0,i̇zmi̇r,176582
125.0,156.0,172.0,0.0,i̇zmi̇r,104975
104.0,10.0,19.0,23.0,ankara,104976
122.0,84.0,73.0,14.0,i̇stanbul,104977
119.0,15.0,45.0,1.0,bursa,176583
121.0,161.0,496.0,26.0,,176584
104.0,8.0,9.0,1.0,i̇stanbul,176585
120.0,1.0,0.0,0.0,i̇stanbul,176586
129.0,19.0,33.0,5.0,si̇nop,104982
105.0,15.0,12.0,1.0,çanakkale,104983
128.0,44.0,50.0,0.0,,176587
107.0,10.0,21.0,51.0,batman,104985
121.0,36.0,31.0,12.0,mersi̇n,176588
114.0,17.0,19.0,10.0,,104987
114.0,34.0,26.0,1.0,,176589
111.0,18.0,82.0,5.0,yurtdişi,104989
109.0,2.0,2.0,2.0,,104990
117.0,230.0,3193.0,167.0,i̇stanbul,176590
106.0,4.0,6.0,1.0,,176591
119.0,3.0,9.0,11.0,,176592
120.0,12.0,12.0,2.0,bursa,104994
122.0,21.0,41.0,24.0,,104995
110.0,6.0,4.0,11.0,samsun,104996
107.0,1.0,16.0,0.0,,176593
107.0,8.0,14.0,1.0,,104998
107.0,28.0,38.0,2.0,i̇stanbul,176594
125.0,35.0,213.0,35.0,yurtdişi,176595
107.0,2.0,1.0,0.0,,176596
108.0,43.0,169.0,319.0,i̇stanbul,176597
115.0,242.0,547.0,79.0,si̇i̇rt,105003
128.0,621.0,12416.0,0.0,,176598
114.0,37.0,243.0,16.0,i̇stanbul,176599
109.0,144.0,1572.0,115.0,yurtdişi,105006
123.0,58.0,103.0,0.0,ankara,105007
111.0,5.0,133.0,11.0,ankara,176600
108.0,2.0,1.0,1.0,kocaeli̇,105009
125.0,176.0,591.0,18.0,adana,176601
128.0,235.0,7774.0,60.0,muğla,176602
117.0,29.0,46.0,45.0,,105012
113.0,73.0,74.0,0.0,ankara,176603
113.0,63.0,63.0,46.0,hatay,105014
109.0,61.0,617.0,5.0,i̇stanbul,105015
109.0,123.0,2091.0,170.0,erzurum,176604
117.0,162.0,787.0,117.0,hatay,176605
129.0,26.0,126.0,13.0,düzce,105018
115.0,5.0,8.0,5.0,i̇stanbul,176606
114.0,10.0,16.0,14.0,yurtdişi,176607
133.0,4.0,5.0,0.0,,176608
116.0,6.0,10.0,5.0,i̇stanbul,176609
109.0,1.0,0.0,0.0,adana,176610
109.0,1.0,1.0,0.0,,176611
110.0,20.0,6.0,10.0,,105025
110.0,20.0,25.0,11.0,,176612
109.0,39.0,213.0,20.0,kayseri̇,105027
111.0,10.0,14.0,3.0,i̇stanbul,176613
126.0,41.0,43.0,8.0,i̇stanbul,176614
125.0,213.0,599.0,2.0,,176615
110.0,59.0,1527.0,112.0,adana,105031
110.0,6.0,8.0,41.0,kocaeli̇,105032
150.0,97.0,69.0,26.0,,105033
115.0,24.0,108.0,1.0,trabzon,176616
114.0,75.0,168.0,249.0,çorum,105035
118.0,8.0,6.0,8.0,artvi̇n,105036
121.0,56.0,234.0,94.0,aydin,176617
125.0,89.0,187.0,1.0,ankara,176618
123.0,16.0,23.0,42.0,yurtdişi,105039
112.0,58.0,171.0,34.0,nevşehi̇r,176619
116.0,32.0,39.0,4.0,çorum,176620
118.0,549.0,26232.0,26.0,,105042
114.0,37.0,35.0,20.0,,176621
113.0,15.0,65.0,1.0,,176622
111.0,5.0,4.0,4.0,i̇stanbul,105045
121.0,3.0,17.0,3.0,sakarya,105046
116.0,5.0,14.0,10.0,i̇zmi̇r,105047
122.0,43.0,281.0,7.0,yurtdişi,176623
112.0,60.0,46.0,57.0,konya,176624
114.0,5.0,2.0,2.0,,105050
112.0,50.0,37.0,6.0,ankara,176625
111.0,7.0,11.0,10.0,i̇stanbul,176626
112.0,1.0,0.0,3.0,ankara,105053
122.0,14.0,16.0,0.0,,105054
125.0,7.0,8.0,0.0,,105055
111.0,4.0,17.0,3.0,,176627
121.0,9.0,9.0,1.0,ankara,176628
111.0,9.0,4.0,2.0,,176629
111.0,5.0,2.0,3.0,,105059
111.0,15.0,70.0,53.0,i̇stanbul,105060
127.0,31.0,38.0,32.0,i̇stanbul,176630
111.0,22.0,39.0,66.0,i̇stanbul,105062
131.0,1.0,3.0,2.0,,105063
112.0,118.0,189.0,57.0,,105064
115.0,49.0,51.0,27.0,samsun,105065
122.0,38.0,63.0,0.0,deni̇zli̇,105066
112.0,31.0,20.0,1.0,i̇stanbul,105067
117.0,40.0,41.0,5.0,ankara,105068
116.0,29.0,25.0,42.0,teki̇rdağ,105069
8.0,2.0,2.0,4.0,,105070
45.0,29.0,37.0,5.0,yurt dışı (di̇ğer),176631
51.0,48.0,62.0,35.0,kocaeli̇,105072
19.0,14.0,10.0,9.0,van,105073
118.0,41.0,21.0,33.0,,105074
24.0,10.0,4.0,3.0,,105075
32.0,44.0,194.0,4.0,konya,176632
26.0,3.0,5.0,5.0,,105077
91.0,110.0,631.0,7.0,amasya,176633
43.0,7.0,4.0,1.0,,176634
84.0,35.0,48.0,28.0,bursa,105080
35.0,1.0,1.0,3.0,,105081
54.0,23.0,14.0,10.0,,105082
87.0,102.0,167.0,65.0,yurtdişi,105083
107.0,36.0,128.0,1.0,,105084
74.0,64.0,59.0,13.0,teki̇rdağ,105085
21.0,11.0,4.0,3.0,,105086
62.0,35.0,139.0,9.0,i̇stanbul,105087
80.0,28.0,37.0,26.0,mani̇sa,105088
55.0,82.0,74.0,49.0,adana,105089
24.0,7.0,5.0,0.0,mardi̇n,105090
31.0,21.0,55.0,55.0,,105091
34.0,1.0,4.0,1.0,,105092
122.0,1.0,4.0,0.0,gi̇resun,176635
66.0,72.0,110.0,94.0,hatay,105094
15.0,2.0,2.0,3.0,i̇zmi̇r,105095
60.0,9.0,13.0,4.0,,176636
20.0,13.0,16.0,2.0,gazi̇antep,105097
52.0,6.0,7.0,1.0,trabzon,176637
106.0,11.0,17.0,51.0,,176638
115.0,36.0,37.0,14.0,,176639
21.0,3.0,8.0,2.0,kocaeli̇,105101
122.0,57.0,47.0,0.0,gazi̇antep,176640
17.0,13.0,3.0,0.0,i̇stanbul,105103
119.0,29.0,61.0,25.0,teki̇rdağ,176641
91.0,105.0,275.0,1234.0,gi̇resun,105105
18.0,20.0,41.0,2.0,şanliurfa,105106
35.0,1.0,1.0,2.0,,105107
33.0,7.0,5.0,3.0,,105108
105.0,6.0,15.0,3.0,i̇zmi̇r,176642
21.0,2.0,4.0,1.0,mersi̇n,105110
53.0,3.0,3.0,6.0,gazi̇antep,105111
100.0,24.0,63.0,83.0,hatay,105112
98.0,11.0,8.0,2.0,kayseri̇,105113
127.0,40.0,148.0,303.0,antalya,176643
53.0,52.0,236.0,22.0,,105115
20.0,3.0,2.0,28.0,kayseri̇,105116
100.0,5.0,7.0,9.0,,105117
90.0,128.0,266.0,11.0,i̇stanbul,105118
30.0,14.0,8.0,1.0,,176644
114.0,81.0,118.0,12.0,afyon,176645
76.0,54.0,48.0,10.0,,105121
56.0,46.0,32.0,5.0,i̇zmi̇r,105122
115.0,6.0,7.0,20.0,eski̇şehi̇r,176646
103.0,52.0,72.0,23.0,yurtdişi,105124
21.0,3.0,0.0,3.0,,105125
111.0,6.0,6.0,10.0,teki̇rdağ,105126
137.0,14.0,35.0,12.0,trabzon,176647
23.0,6.0,0.0,4.0,i̇stanbul,176648
50.0,70.0,208.0,12.0,konya,105129
21.0,10.0,15.0,16.0,i̇zmi̇r,105130
99.0,54.0,63.0,164.0,i̇stanbul,105131
81.0,5.0,7.0,1.0,deni̇zli̇,176649
24.0,3.0,4.0,0.0,i̇stanbul,105133
25.0,54.0,111.0,6.0,ankara,105134
51.0,2.0,2.0,1.0,,105135
143.0,120.0,405.0,0.0,i̇stanbul,105136
38.0,9.0,11.0,9.0,,176650
89.0,348.0,202.0,0.0,mani̇sa,105138
78.0,2.0,1.0,0.0,,176651
114.0,10.0,4.0,0.0,balikesi̇r,176652
126.0,31.0,25.0,0.0,deni̇zli̇,176653
46.0,30.0,151.0,78.0,i̇zmi̇r,105142
137.0,28.0,70.0,7.0,tokat,105143
86.0,14.0,114.0,80.0,şanliurfa,176654
28.0,22.0,24.0,11.0,,105145
111.0,5.0,3.0,4.0,şirnak,176655
31.0,20.0,19.0,7.0,,105147
114.0,17.0,15.0,13.0,i̇stanbul,105148
29.0,3.0,0.0,5.0,,105149
30.0,3.0,1.0,0.0,kocaeli̇,105150
110.0,63.0,44.0,8.0,,176656
106.0,13.0,12.0,3.0,,105152
115.0,11.0,6.0,2.0,yurtdişi,176657
79.0,1.0,0.0,1.0,,105154
57.0,5.0,9.0,4.0,,176658
122.0,68.0,119.0,5.0,yurtdişi,176659
51.0,10.0,5.0,7.0,i̇stanbul,176660
31.0,3.0,5.0,5.0,zonguldak,105158
90.0,24.0,34.0,36.0,teki̇rdağ,105159
64.0,27.0,21.0,13.0,,105160
62.0,37.0,33.0,14.0,erzurum,105161
75.0,15.0,15.0,5.0,i̇stanbul,105162
107.0,49.0,94.0,51.0,yurtdişi,176661
89.0,52.0,137.0,128.0,ankara,105164
81.0,21.0,42.0,6.0,ordu,176662
116.0,69.0,686.0,34.0,aksaray,105166
50.0,13.0,53.0,99.0,kars,105167
35.0,17.0,43.0,387.0,aydin,105168
96.0,19.0,27.0,2.0,bi̇tli̇s,105169
33.0,12.0,9.0,2.0,i̇stanbul,105170
125.0,9.0,11.0,25.0,ankara,105171
74.0,9.0,4.0,9.0,di̇yarbakir,176663
73.0,3.0,13.0,1.0,şirnak,105173
123.0,51.0,105.0,15.0,i̇stanbul,176664
77.0,12.0,4.0,0.0,konya,176665
39.0,4.0,1.0,2.0,,176666
38.0,4.0,1.0,0.0,,105177
49.0,14.0,56.0,427.0,bursa,105178
69.0,60.0,48.0,17.0,i̇zmi̇r,105179
61.0,18.0,31.0,8.0,hatay,105180
59.0,77.0,217.0,65.0,aksaray,105181
110.0,2.0,9.0,22.0,,176667
45.0,23.0,50.0,16.0,i̇zmi̇r,105183
35.0,38.0,40.0,49.0,teki̇rdağ,105184
123.0,21.0,26.0,1.0,,105185
39.0,1.0,6.0,62.0,,105186
67.0,18.0,21.0,18.0,i̇zmi̇r,105187
44.0,3.0,3.0,1.0,,105188
55.0,24.0,195.0,0.0,,176668
39.0,12.0,21.0,13.0,,105190
41.0,34.0,63.0,2.0,i̇stanbul,105191
135.0,39.0,35.0,3.0,adana,176669
39.0,15.0,8.0,3.0,,105193
39.0,16.0,4.0,3.0,mersi̇n,105194
39.0,9.0,2.0,0.0,i̇stanbul,105195
58.0,34.0,28.0,0.0,kütahya,105196
72.0,46.0,79.0,54.0,samsun,105197
101.0,24.0,31.0,10.0,yurtdişi,105198
43.0,84.0,49.0,2.0,bursa,105199
67.0,12.0,5.0,8.0,,105200
40.0,22.0,4.0,0.0,samsun,105201
112.0,9.0,18.0,4.0,i̇stanbul,176670
58.0,2.0,2.0,3.0,,105203
41.0,18.0,430.0,1734.0,i̇stanbul,105204
117.0,10.0,26.0,56.0,,176671
55.0,14.0,12.0,1.0,kahramanmaraş,176672
135.0,383.0,6209.0,3.0,konya,176673
43.0,46.0,286.0,5.0,i̇stanbul,105208
42.0,1.0,0.0,0.0,,105209
43.0,95.0,93.0,1.0,,105210
42.0,3.0,1.0,0.0,,105211
60.0,22.0,24.0,40.0,konya,105212
73.0,30.0,44.0,7.0,kocaeli̇,176674
85.0,7.0,3.0,0.0,,176675
43.0,4.0,1.0,1.0,mersi̇n,105215
72.0,20.0,34.0,6.0,gazi̇antep,105216
52.0,6.0,10.0,47.0,,176676
43.0,47.0,72.0,3.0,ankara,105218
102.0,9.0,21.0,78.0,mersi̇n,176677
84.0,11.0,11.0,7.0,gazi̇antep,105220
118.0,6.0,10.0,17.0,i̇stanbul,105221
44.0,5.0,8.0,8.0,i̇zmi̇r,105222
124.0,41.0,278.0,183.0,kocaeli̇,176678
103.0,47.0,36.0,11.0,kütahya,105224
117.0,73.0,149.0,54.0,adana,105225
105.0,9.0,61.0,244.0,,176679
49.0,44.0,60.0,1.0,,105227
55.0,16.0,36.0,30.0,şanliurfa,105228
45.0,6.0,16.0,11.0,afyon,105229
50.0,28.0,22.0,3.0,i̇stanbul,105230
118.0,10.0,27.0,0.0,sakarya,176680
124.0,22.0,30.0,12.0,ankara,105232
66.0,4.0,4.0,2.0,i̇zmi̇r,176681
66.0,1.0,2.0,3.0,,105234
130.0,29.0,55.0,34.0,,105235
55.0,28.0,41.0,2.0,ankara,105236
89.0,19.0,21.0,6.0,hatay,105237
52.0,38.0,29.0,3.0,kütahya,105238
60.0,26.0,7.0,12.0,i̇stanbul,105239
96.0,32.0,22.0,5.0,,105240
45.0,4.0,4.0,0.0,teki̇rdağ,105241
126.0,3.0,0.0,0.0,i̇stanbul,176682
126.0,36.0,183.0,1.0,i̇zmi̇r,105243
136.0,4.0,4.0,11.0,ankara,105244
47.0,8.0,8.0,5.0,osmani̇ye,105245
53.0,7.0,3.0,5.0,,105246
95.0,32.0,326.0,592.0,ki̇li̇s,105247
61.0,14.0,21.0,25.0,gazi̇antep,105248
56.0,3.0,3.0,3.0,,105249
77.0,7.0,14.0,1.0,gazi̇antep,105250
48.0,6.0,12.0,16.0,,176683
49.0,24.0,31.0,1.0,yurtdişi,176684
55.0,4.0,7.0,11.0,,105253
104.0,35.0,60.0,37.0,deni̇zli̇,105254
49.0,5.0,1.0,0.0,,105255
76.0,11.0,53.0,112.0,gazi̇antep,105256
120.0,62.0,225.0,270.0,hatay,105257
98.0,8.0,7.0,22.0,kayseri̇,105258
65.0,61.0,77.0,44.0,kayseri̇,105259
92.0,209.0,162.0,251.0,,105260
106.0,21.0,144.0,539.0,bursa,176685
84.0,13.0,14.0,12.0,,105262
